Level3	G5R2_MAIN_09MAY2016_LD1	G5R4_NF_09MAY2016_LD1	G5R1_NF_09MAY2016_LD1	G5R2_NF_09MAY2016_LD1	G5R4_MAIN_09MAY2016_LD1	G5R1_MAIN_09MAY2016_LD1	G5R3_NF_09MAY2016_LD1	G5R3_MAIN_09MAY2016_LD1	G5R1_MAIN_31MAY2016_LD1	G5R4_MAIN_31MAY2016_LD1	G5R4_NF_31MAY2016_LD1	G5R2_MAIN_31MAY2016_LD1	G5R1_NF_31MAY2016_LD1	G5R2_NF_31MAY2016_LD1	G5R3_NF_31MAY2016_LD1	G5R3_MAIN_31MAY2016_LD1	G5R4_NF_20JUN2016_LD1	G5R4_MAIN_20JUN2016_LD1	G5R3_NF_20JUN2016_LD1	G5R1_MAIN_20JUN2016_LD1	G5R3_MAIN_20JUN2016_LD1	G5R2_NF_20JUN2016_LD1	G5R2_MAIN_20JUN2016_LD1	G5R1_NF_20JUN2016_LD1	G5R4_NF_12JUL2016_LD1	G5R2_NF_12JUL2016_LD1	G5R2_MAIN_12JUL2016_LD1	G5R1_MAIN_12JUL2016_LD1	G5R4_MAIN_12JUL2016_LD1	G5R3_NF_12JUL2016_LD1	G5R1_NF_12JUL2016_LD1	G5R3_MAIN_12JUL2016_LD1	G5R3_NF_01AUG2016_LD1	G5R4_NF_01AUG2016_LD1	G5R2_MAIN_01AUG2016_LD1	G5R1_MAIN_01AUG2016_LD1	G5R2_NF_01AUG2016_LD1	G5R4_MAIN_01AUG2016_LD1	G5R1_NF_01AUG2016_LD1	G5R3_MAIN_01AUG2016_LD1	G5R3_MAIN_22AUG2016_LD1	G5R1_NF_22AUG2016_LD1	G5R2_NF_22AUG2016_LD1	G5R4_NF_22AUG2016_LD1	G5R2_MAIN_22AUG2016_LD1	G5R1_MAIN_22AUG2016_LD1	G5R3_NF_22AUG2016_LD1	G5R4_MAIN_22AUG2016_LD1	G5R2_NF_12SEP2016_LD1	G5R2_MAIN_12SEP2016_LD1	G5R1_MAIN_12SEP2016_LD1	G5R4_NF_12SEP2016_LD1	G5R1_NF_12SEP2016_LD1	G5R3_MAIN_12SEP2016_LD1	G5R3_NF_12SEP2016_LD1	G5R4_MAIN_12SEP2016_LD1	G5R1_MAIN_03OCT2016_LD1	G5R2_NF_03OCT2016_LD1	G5R2_MAIN_03OCT2016_LD1	G5R4_MAIN_03OCT2016_LD1	G5R3_MAIN_03OCT2016_LD1	G5R1_NF_03OCT2016_LD1	G5R3_NF_03OCT2016_LD1	G5R4_NF_03OCT2016_LD1
Sesquiterpenoid and triterpenoid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.83970775189924	0.0	17.182906641699486	0.0	18.501793228736997	17.491461468312902	15.592029671004006	16.12696249300563	15.34187327259352	15.675882811844962	16.09707907019228	16.267250361801178	15.719158701225043	16.076727566199327	15.11267485590434	15.317914529904408	15.333716283338491	15.555880162671363	15.809082021740323	15.533138188738873	15.5871491508511	15.913563209760975	14.902315889542885	15.29356220419546	15.532400901652528	15.797879757587141	15.768055766600082	15.512930043930156	15.497765117255708	15.38759847474372	15.233383394086554	15.206624403904696
Signaling pathways regulating pluripotency of stem cells	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.116349991021785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.969182238357677	0.0	16.293577101060695	14.96904178441489	15.752358046902348	0.0	14.656499820090632	16.58861624521822	16.22665540991434	0.0	0.0	19.373036378108658	15.931231267762325	15.321034746055677	0.0	17.482036830570667	14.540826864420517	16.267170098718946	15.431996759396759	14.885562880193065	15.317047710718574	15.761931004835505	15.347093230305251	14.805452422100291	15.387654763448392	16.257874339133085	15.404708460796332	15.38873969855134	16.137301138167544	15.875778470881475	15.718499630051955	14.752725376168465
Sphingolipid metabolism	0.0	21.215492396592733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.35549750764694	0.0	21.56234754875065	20.171687582624173	0.0	0.0	21.56886964201952	0.0	0.0	0.0	0.0	0.0	0.0	20.684361066016965	0.0	19.54735128314254	19.921244826217954	0.0	19.36933686649091	18.364197516879898	19.877617263899026	19.168551608676967	18.681246344381996	18.803061492971672	17.494253934228045	18.29837823758836	18.426103892963887	18.824464964401344	18.5814047788974	17.276811777045353	15.638728925449277	16.1896355765033	16.176453826048025	16.89330631614809	16.031862610616507	16.17571355760518	15.800404590209812	15.839337283787756	15.50678471710307	15.912883851718018	15.341730536504782	15.751057413646656	15.638406175270454	15.239451824853617	15.025532228458133	15.006389752978032	15.134485431154301	14.949343737035534	14.824526293488624	14.937343860316316	15.337446852344444	15.12336776143525	14.936576620323374	14.835855141262732
Starch and sucrose metabolism	18.543235041118937	20.234387699810163	24.4872132227591	24.468015704945635	21.099374978022123	21.174120136990524	20.100784895343647	22.349552527453817	22.602434416655335	0.0	0.0	23.157738793594053	20.20660811781977	22.571399344401932	0.0	0.0	22.605021696219477	18.879452947952544	17.463056216588065	17.665020177709447	24.92637853390545	20.252664803322155	19.847526948780082	19.71345485592176	20.026301471456442	19.0642429111156	18.966428132278033	19.287835268373517	18.882615802936357	17.918117592593287	19.5573048653444	18.395730503494036	17.291413516969993	17.719514231902668	16.88419794474419	17.51610464519736	17.248467436212955	17.49253294534309	17.20704599911065	17.097347586739225	15.155108796151882	15.532090828378045	15.954418242033572	16.39832663747832	15.322365349375232	15.613094042952678	15.393318103441976	15.298140938212256	15.553510457773225	15.258657906369159	15.117309629719484	15.525200881363014	15.248254750462483	15.155537854162569	15.04771059302045	14.974949016825274	14.97337652890463	14.998496146241783	14.9262486290749	14.972350700288622	14.956110027121115	15.05572867399972	14.85797252637861	15.043085965296763
Steroid degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.73658404850606	0.0	17.746676944638924	19.507561900893727	19.14656711905241	18.556677426067363	17.3715668874689	19.60447442290016	16.02057963011998	17.537192664943372	18.677677827813852	18.663629662176337	16.22742504835241	16.882402825575785	17.67332387587121	16.44187786070521	15.686336416114978	14.99491671230646	14.103763295697686	15.480743242027037	15.48574731888651	14.609398187175678	14.348109247814898	13.833756053742079	13.991205240375967	14.083068175407412	14.007884691696994	14.296628773220954	13.893074115114159	13.92520274156484	14.470447025766859	14.185954288374836
Steroid hormone biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.429728446316222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.558732900114443	20.329300692321834	17.9039335207712	18.37856975803559	18.75702212529291	18.279300672697897	17.436455792038505	17.562427333030776	16.273542284742586	16.37411326244881	16.468336439191592	18.472347517487286	15.349267131964863	16.931252135790494	15.880354005473595	16.213257513809143	16.011202362920407	15.417462421177241	14.589520966306358	15.459608797342323	15.989906647968878	15.077383977540428	14.77099143700178	14.361842875104342	14.364642389315941	14.508813920902822	14.33088011644425	14.699773559093597	14.438639868526435	14.462731625726745	14.811560142774063	14.642049788178829
Streptomycin biosynthesis	18.80977721521146	21.69831308580392	22.850511489940022	0.0	0.0	22.126604204459582	0.0	0.0	21.120829875731122	0.0	0.0	0.0	18.794540736880013	0.0	0.0	0.0	19.853121853409235	19.724423371554472	17.355110289684024	17.892045998427786	0.0	0.0	19.30991048017653	20.34631707661067	19.67396561117739	19.636829096407826	19.297558190209415	18.270340328050416	19.628118836277324	18.455608000947432	19.328830760164667	18.08120502175981	16.887274929733756	17.89591274105961	16.47213474554894	17.855030081696857	17.293409753755114	17.52616166537228	16.77361680000479	17.115785863259106	15.067549450024583	15.577098104026911	15.955895681134662	16.23924949696944	15.310579524700648	15.406042142941578	15.466433712288433	15.1912542592284	15.317591852790025	15.113304986422442	14.794415567652146	15.10667899967004	15.093606806851483	15.051368705702926	14.85211654050887	14.762512197455479	14.735975574455434	14.833962944327464	14.747827301513396	14.749344364799093	14.67785792157439	14.798233921934324	14.875079505225909	14.839533968581406
Styrene degradation	16.779321507589135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.810422329790715	0.0	0.0	0.0	0.0	20.68151937740689	17.169766235941907	16.312682076060803	0.0	0.0	18.88648171521093	0.0	0.0	0.0	20.3096318939372	21.104985287321398	0.0	0.0	20.714440761109604	0.0	17.099552575192188	17.419480230066885	16.43075420206829	15.871607552786786	18.382221357229554	17.157385753913253	18.1515041137275	16.485265730177456	15.918630225706503	16.077559273142178	15.455108587123794	17.687194013600045	16.058916655238836	16.03177568992728	16.300275841691004	14.64853654454621	15.797389963737002	15.5827193004208	15.247119463636862	15.745263818211079	15.60122653983356	15.352540440924454	15.31368645336717	15.133012275338677	15.268188905907325	15.342305705852251	15.245290687822301	15.28664542036272	15.233217577895548	15.41242773154288	15.219688929076396	15.265692962736052
Sulfur metabolism	18.160368745349555	18.85040676822255	21.50022218634114	0.0	0.0	21.770579979059754	19.506910374486043	0.0	20.641926626992742	0.0	0.0	22.173924421452856	19.359203554064518	0.0	0.0	0.0	20.775098624100035	18.97874303455191	17.264669221579467	17.35597657185319	21.60532871206609	18.96601589540234	19.168238033612067	18.67679621168216	19.327395915441784	18.459624915587053	18.436002505777946	19.27494005108482	19.174534786364795	17.82168318386636	18.455043478638576	18.59191062412084	16.766430637867643	17.72762784311237	16.745616387466942	17.792863703335012	16.748626240116195	17.287866313751852	16.54006629682559	16.719617433172903	15.167294940324155	15.23879329449153	15.759734820089019	15.939112025097531	15.158622260318824	15.510566979219407	14.932011783280918	14.964534553696643	15.434732326906044	15.34215664667913	15.047198115827072	15.355368741378676	15.418287949086936	15.24765358813809	15.063785370327091	14.938751803691911	14.981711377924348	15.06689749208075	14.969867320822315	15.029470771553987	15.000653257778122	14.962061167637174	15.167879853120581	14.829626917093707
Synthesis and degradation of ketone bodies	19.103717471789203	21.18209103883881	0.0	21.207840979842153	19.39470146363703	0.0	0.0	0.0	0.0	0.0	0.0	21.060309953690513	19.75888301322447	0.0	19.75051640003293	0.0	19.312904583442197	19.704947157384826	19.651233736610894	19.16346698546309	0.0	20.81560727205544	19.84445265625561	18.223325976175005	0.0	19.681126538802076	20.445993481969246	19.22691678512786	19.7390924082727	20.26495001092069	18.776441789253745	17.942258009311477	16.951891880617794	17.643440290239955	16.45762399127898	17.7150725143978	17.28344113930368	18.322444015081825	16.6598885168729	17.453288176717592	15.086881133221036	15.839186339791905	15.973050403101189	16.60005880521154	15.548809963342833	15.344351859585252	15.94952878621498	15.125402926006906	15.289451169504646	15.107253987316328	14.927152718192037	15.31266054825568	15.246955092079025	15.058548653547334	14.907014770148777	14.806390188406406	14.740367516620505	14.742682889882559	14.777025120217793	14.805316247461096	14.690043743773657	14.787881461842328	14.927336028938827	14.819696678522337
Taurine and hypotaurine metabolism	18.417540354790546	19.43776074907657	22.35065206504943	0.0	0.0	22.70196853029442	21.671373253817986	21.728750946770777	20.58037990369692	0.0	0.0	0.0	19.787517409896154	0.0	0.0	0.0	0.0	19.570476353798426	17.06348379854917	17.19144454367182	20.68469075218256	0.0	19.253675923971578	18.587817695531808	19.869371871775602	18.34872744301573	18.25525104605375	19.184644171389888	19.22103033240035	17.17636910538081	18.40199628899619	18.567543243582083	16.962249021629216	17.70187825627215	16.930322800450863	17.679482820234437	17.679584833802288	17.42664973087498	17.48358795119114	17.294744083495555	15.55488135587098	16.097592276695426	16.401939752757404	16.72776102238269	15.473580745581751	15.738773314027327	15.940523373975534	15.250822509427046	15.530768760386904	15.50155149014429	15.242937467039019	15.735940963440346	15.525971087778775	15.448148683049178	15.070844960040207	15.157558493441865	14.899657820872362	15.080711587478502	14.927399484111753	14.99324905720933	15.2336433390637	15.10101067350076	14.95064944183967	14.828920035296651
Terpenoid backbone biosynthesis	19.129883677325093	19.05685131707989	22.289336448814844	22.494728495984482	21.666340604546974	21.526282512185503	21.77836750717462	0.0	21.906320634980855	0.0	0.0	0.0	18.499353555196112	0.0	0.0	0.0	21.21085882107818	18.953203774112293	18.54103459485376	18.833844841833493	21.021931568365577	20.134849594992115	20.488748184188434	18.110521738397434	21.15255074874894	18.242630362692694	20.36484958962265	19.680747614896028	19.99682014679943	18.402516617965702	19.915741097555067	18.72439738023225	17.874724296902112	17.78694667098127	16.80184268561626	17.686052760360187	17.366173221835076	17.620999238945362	16.6273417536456	17.212031807567616	15.120320426490458	15.845469533032647	16.195010419379457	16.338886224480465	15.327128695929135	15.426717642875865	15.499087688392839	15.077166982087968	15.452723201949684	15.307205175738153	15.006640382516263	15.478248699614573	15.214623349654582	15.259447526442498	14.971428256474875	15.007887969034757	14.831420403115333	14.910078233068946	14.838658038735842	14.89652594570041	14.863218010307886	15.028997917752383	14.869451276742527	14.970177990913566
Tetracycline biosynthesis	18.47432694235833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.993153869433467	0.0	0.0	0.0	0.0	19.39615840264347	17.449717024626406	18.562070396702904	0.0	19.680506358126436	0.0	0.0	0.0	0.0	0.0	0.0	20.023479112825473	18.326301640105147	18.20104978083169	18.593228502717512	18.256137040076606	18.04078780862689	17.355196446979598	18.069474587042652	17.60492866760727	18.440822419793164	16.3236506294498	17.680846650530448	15.023159695305825	16.20177678541071	16.448551195732147	16.371629494412744	15.172532591949569	15.74316804104073	16.165609975060555	15.553777100051501	15.06524759430046	14.721814722068752	13.980190920594012	14.68662288784556	15.018957445544554	13.925760184995053	14.219449449899408	13.436283922330292	13.729161339217763	13.920899459722296	13.738027355929264	13.898384936437157	13.677013947756427	14.250320255480792	14.682096326493157	14.251446573481216
Thiamine metabolism	18.031354236618114	20.35753504097183	22.571612580587647	21.76892103485939	0.0	21.379866735633723	20.041904711416926	0.0	21.549645691042123	0.0	0.0	0.0	19.995430402619313	0.0	0.0	0.0	20.122290246933975	17.329615867971437	17.08450441936415	17.303129144333404	0.0	16.89357741303892	19.800900830237225	17.71834438790069	18.879344502904658	18.547398607630285	19.194805166507933	20.0512034548111	19.128301431300113	19.17090867576977	19.371116350894148	18.86935708537967	16.747093699797556	17.576727693913906	16.50829080816651	16.899961479316513	16.904677156003885	17.40742354136964	16.64535447652244	16.765099717457126	15.137363891291939	15.631713772235758	15.995042549869927	16.47035272344525	15.201011773526464	15.362047837804166	15.549928937803697	15.23505334919079	15.362352163326333	15.1763019841715	15.074062807807039	15.445830588405387	15.253930386628582	15.216442491485088	15.024989333085648	14.942890986774673	14.893396323691364	14.961560718680547	14.819122279450932	14.759996439107653	14.844596290383066	14.949843586716598	14.859811063918995	14.82915256053615
Tropane, piperidine and pyridine alkaloid biosynthesis	17.964911975119765	0.0	22.428058517663295	23.096664748711373	19.600117033651753	0.0	19.695757354317195	0.0	0.0	0.0	0.0	0.0	20.9539088673928	0.0	0.0	0.0	21.05998214549542	19.628482008304353	18.00271117835333	18.410169876151254	0.0	19.36780669352489	20.33539592873187	17.932653311052594	19.96151908606823	18.977066835013424	17.721949937245576	21.352929382240823	18.879000817993067	18.65428155353371	18.577507067009744	18.648064500064617	17.96012705519777	17.65092104128978	16.657908222081858	17.186572906406937	17.100095607319965	17.1407688785512	16.274361141682334	16.980471275595786	14.981264629555971	15.345790082892984	15.900265155647025	16.48502022475223	15.235591653219736	15.623320715595796	15.30222058245194	15.130648916447267	15.382019567488959	15.023374342837776	14.852665223104427	15.241769084059138	15.028537496340538	14.98257038073181	14.741812787869705	14.563140000633895	14.750788878311102	14.648431346380011	14.631311930023527	14.766851389735308	14.599094924421136	14.55086269361212	14.861119195134812	14.691000912351049
Tryptophan metabolism	17.577226785811533	22.55393272409042	24.59719556576741	23.079920764925824	18.98895523794106	0.0	21.232723636217727	0.0	0.0	0.0	21.443484294969476	0.0	17.877489503000962	0.0	24.709575437298433	19.399067809878353	20.97214602218305	19.736779769031923	17.177464233337574	17.56361640344934	0.0	21.38206385449939	20.465866256500043	18.731671252532553	19.34180742855485	19.377371801104818	18.728747843712775	20.950452358786166	21.203370496003156	18.64181435438117	19.22138743872199	18.98677574193599	17.520831031846406	18.235575253729408	16.652015941778206	17.481915204546834	17.463279713047434	17.83567151773298	17.157237177276745	16.98834841723515	15.696364149415258	15.6585271035593	16.058809200752137	16.70078882067515	15.475124163624264	15.790955663386042	15.496339156025472	15.390782655475522	15.484581117568267	15.447730868312702	15.151298360148665	15.517394801051433	15.421258338995546	15.394015597883637	15.058391675004685	15.13432147489157	14.978412960703748	15.05541373624518	14.920631040795351	14.966819053320153	14.979274440094116	15.115372528542082	14.904558825176826	15.03576302890777
Two-component system	18.09616789431708	22.522544124075665	21.890503300420498	23.888570451233964	22.949858924611995	21.491327423350278	21.494231661738016	23.956882894401218	18.85066031817134	0.0	18.75360677168826	23.21017232887811	19.5716457841271	24.75257844104823	0.0	25.551461838892756	22.84188818062174	19.26935589257981	17.0456408206466	17.390443819004787	24.062080156750472	20.01507704175578	21.200598896564266	18.983481002730382	21.114758130785678	19.97814359635713	19.381639173583785	20.169673016521536	19.173954758566563	17.83865158615587	19.780149013352144	18.947845665074848	17.039392636312975	18.49789362768765	16.584994541282217	18.0660090898023	17.51371512322223	17.142378078536016	17.257614211901064	17.049787753588532	15.351562904064807	15.36715701437984	16.091822126442278	16.411578285556285	15.460522224692024	15.606914814332113	15.448696172028043	15.1814703946136	15.58844885715793	15.342841133909515	15.01264480333875	15.501441562587113	15.464558192171346	15.385860612898995	15.11712830609046	14.86341909331614	14.912810834963123	14.90136814319921	14.864309858313566	14.98358134170559	14.797733969168618	14.845890826487372	15.118081709769307	14.829680476893433
Tyrosine metabolism	18.459185304380885	20.59583018703176	24.37222890728308	23.789811929271316	20.293264214211696	0.0	19.42180873660782	0.0	0.0	0.0	0.0	0.0	20.529387718029902	0.0	0.0	0.0	21.528208570408747	17.332073708698726	17.93719816679678	18.172134339728654	0.0	20.060953874084834	20.037776082859065	18.6566511782366	20.218750728080927	19.67710485636194	20.502009886489024	20.305151210516534	19.580041089981542	18.77985846868115	19.424722531388035	18.834758945586497	18.014027274423462	18.82486296454314	17.151980514290326	17.99202491815142	18.00215758897731	18.05998173794266	17.47191624511173	17.5999043623142	15.825944314884087	15.67846829467202	16.413473527380336	16.891158262697985	15.480182542804062	16.299541036399688	15.621800882386323	15.756503686396767	15.692431492805854	15.737746960087513	15.420666892260723	15.842313513357151	15.887760163461639	15.5202085443916	15.22983667637561	15.185059469016222	15.13451186631084	15.13558824578892	14.951167148846048	15.067668545505184	15.010242820471861	15.095293366328423	15.162595262871218	15.06372913981411
Valine, leucine and isoleucine biosynthesis	18.827650217695567	16.80271112371847	0.0	21.108430400584297	19.565033607221643	21.024629574408245	17.4831136789457	21.99375886680737	0.0	0.0	22.668415849096487	21.664885592789243	19.593982433487263	0.0	0.0	0.0	23.815788729801824	18.440112743321375	17.601280551389063	18.082046167965903	21.768402662784275	21.938202398251594	21.297390326724823	18.148573260816264	20.95820466332597	18.337106154233553	18.028468188408908	19.00835829182309	18.925149266240936	18.30187969872084	18.51693362618466	17.839040515793766	17.13250674088495	17.297082375611815	16.151718709331657	17.338730269142644	17.04260549453618	17.27354108265274	16.72590557569964	17.218256812402164	14.8717543606146	14.797200773959023	15.508081738901524	15.693642977071317	14.79961925327239	15.082258912512795	14.858408526233676	14.977951476604007	15.213867714602214	14.945095162748169	14.77656617069931	15.226755930994221	15.015356678458993	14.86636050788514	14.781489908153842	14.744582118288525	14.79172025683346	14.804633257177922	14.727794463142878	14.803015476252451	14.67877053866004	14.809153052380793	14.792231758841043	14.753406718612899
Valine, leucine and isoleucine degradation	18.319147268467486	19.410617133932657	23.63318772591169	21.83715697064913	0.0	23.294340718761095	22.59696941363752	20.685029129854023	18.969063494127283	0.0	0.0	22.40404470039161	19.307662749777233	0.0	21.094251146734024	0.0	19.549957001310187	19.01257207348273	17.718455486673307	17.759479081882105	0.0	19.48449839864503	18.48169849417342	18.46552802590399	18.8302215778527	18.652591660638297	18.64992420771259	19.71842157785163	18.646028652211655	16.928949804523242	18.376442843814246	17.737933297349592	17.094494391704888	17.238213673733643	16.31459762157229	16.91771087768724	16.912043893185583	17.19962396406734	16.518092334256018	16.991436211072102	14.784152493250522	15.442453731451469	15.720409088957382	16.071184531755257	15.072241634591467	15.19101992640427	15.381346443944635	14.878815654210277	15.024826036381794	14.945302032267236	14.681106272111203	15.071329554710028	14.929717389109161	14.787488428432242	14.712894425373124	14.622325529673502	14.573916860971828	14.599662608678768	14.557383026915481	14.589492554400492	14.523839576292566	14.637981417431288	14.648472291297216	14.608880889849576
Vitamin B6 metabolism	18.288624550319632	0.0	0.0	0.0	0.0	21.852435430109423	18.01073229048676	0.0	0.0	0.0	0.0	21.414792306524326	19.373376338105405	0.0	0.0	0.0	0.0	17.794768370752582	18.13273926761739	17.663616587060318	21.453809870813522	21.4479273051908	18.311567614114065	19.945121202361186	18.009947314277312	19.52587588705485	19.114568039003725	20.920424212494595	18.4756698893677	18.18321721732438	18.91961262993973	18.608547885680714	16.948167564532614	18.129101770648244	16.912942091361437	17.001533965462794	17.461159458112945	16.890068248935155	16.8760836654233	16.856602855254657	15.359307843146938	15.363798256824394	15.858599527623397	16.13989726392208	15.069974437757747	15.648303152309596	15.134343176462744	15.412018134868093	15.556072776180448	15.441688543243174	14.965355340135918	15.35984236036527	15.439943227055508	15.270136804370534	15.039788993063551	15.00763991306919	14.945496187806752	15.003748101516297	14.911291712735485	14.973625389301109	14.894927052438797	15.035083363221984	15.106007790437113	14.779640126168847
Xylene degradation	18.468084530900494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.426061999485178	19.054446269299007	17.375485222991117	0.0	18.10411385857428	18.772755879587983	0.0	0.0	0.0	18.05498596124559	20.06036149815951	0.0	0.0	0.0	0.0	17.42642501877642	19.68252394066739	17.301744316445753	18.382084504303478	17.947683100723722	18.632969443995638	17.5356483511979	16.910804787720874	15.836319299155123	17.13014338729246	16.98136928639526	17.552508543237096	16.290194426123193	16.10798728258143	16.730958798802444	16.32796719133239	15.446154792409484	15.237280069233451	14.888300920477043	15.786959660083536	15.538851634723832	14.989012730224388	14.682936873482758	14.602790866571054	14.68776032692637	14.796002205009033	14.632382308991682	14.776446600673063	14.658773042676891	14.611197631212411	14.87396788961492	14.646893728982755
